Incident ID,Incident Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
2006294,16-May-21,Arizona,Tempe,S Rural Rd and E Baseline Rd,33.3782493,-111.9286742,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2006082,16-May-21,Missouri,Saint Louis,5513 Davison Ave,38.6980188,-90.2438914,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2005217,15-May-21,Minnesota,Minneapolis,2200 block of Ilion Ave N,45.001786,-93.3026175,1,0,Children Involved,Killed: 1 Injured:0,Children killed
2004305,14-May-21,Arkansas,West Memphis,Holiday Dr and Wilson Rd,35.1569209,-90.1647523,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2004845,14-May-21,Wisconsin,Milwaukee,N 48th St and W Marion St,43.0952903,-87.9733968,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2004845,14-May-21,Wisconsin,Milwaukee,N 48th St and W Marion St,43.0952903,-87.9733968,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2004384,14-May-21,Illinois,Chicago,2800 block of W 26th St,41.8447902,-87.6954176,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2003588,13-May-21,Missouri,Union,700 block of Star Circle,38.4522154,-91.0764398,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
2003588,13-May-21,Missouri,Union,700 block of Star Circle,38.4522154,-91.0764398,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
2003492,13-May-21,Illinois,Chicago,1800 block of S Kildare Ave,41.8569164,-87.7325766,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2003839,13-May-21,Florida,Tampa,30th Ave and 54th St N,27.9777748,-82.3952911,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2002339,12-May-21,Indiana,Indianapolis,3200 block of Brookside Pkwy S Dr,39.7887574,-86.1110853,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2002019,12-May-21,Maine,Bath (West Bath),109 New Meadows Rd,43.9207716,-69.8605779,0,2,Children Involved,Killed: 0 Injured:2,Children picked up/fired
2008768,11-May-21,Michigan,Flint,500 block of Josephine St,43.0339006,-83.710685,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2001692,11-May-21,Florida,Orlando,5200 N Orange Blossom Trl,28.6051358,-81.4242391,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2001692,11-May-21,Florida,Orlando,5200 N Orange Blossom Trl,28.6051358,-81.4242391,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2000582,10-May-21,Tennessee,Memphis,2880 S Advantage Way,35.2001184,-89.9388022,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2000187,10-May-21,Indiana,South Bend,53880 Generations Dr,41.7128763,-86.2098851,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
2000187,10-May-21,Indiana,South Bend,53880 Generations Dr,41.7128763,-86.2098851,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
2001500,10-May-21,Texas,Austin,1515 Wickersham Ln,30.2349921,-97.7182435,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2000850,10-May-21,Maryland,Laurel (Maryland City),200 block of Federalsburg S,39.0984701,-76.8203472,3,1,Children Involved,Killed: 3 Injured:1,Children injured
2001411,10-May-21,Texas,Dallas,3915 Linfield Rd,32.7144855,-96.7582445,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1999663,9-May-21,Tennessee,Memphis,1750 Boxtown Rd,35.063187,-90.1191924,1,2,Children Involved,Killed: 1 Injured:2,Children injured
1999374,9-May-21,North Carolina,Lawndale,Douglas St,35.4081327,-81.5760592,0,1,Children Involved,Killed: 0 Injured:1,Children injured
2000363,9-May-21,Texas,San Antonio,4000 block of W Commerce St,29.42932,-98.540044,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1998873,8-May-21,Tennessee,Memphis,2280 Park Ave,35.1088469,-89.9868291,0,2,Children Involved,Killed: 0 Injured:2,Children injured
2001407,8-May-21,Alabama,Mobile (Prichard),Foch St,30.7491526,-88.0816491,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1998563,8-May-21,New York,New York (Manhattan),W 44th St and Seventh Ave,40.7573499,-73.9859929,0,3,Children Involved,Killed: 0 Injured:3,Children injured
1999088,8-May-21,Wisconsin,Milwaukee,3214 W Michigan St,43.0375292,-87.9542022,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
1999088,8-May-21,Wisconsin,Milwaukee,3214 W Michigan St,43.0375292,-87.9542022,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
1997944,7-May-21,Virginia,Norfolk,7900 block of Diggs Rd,36.9176234,-76.2544401,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1997944,7-May-21,Virginia,Norfolk,7900 block of Diggs Rd,36.9176234,-76.2544401,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1998159,7-May-21,Alabama,Birmingham,4730 Avenue T,33.4906015,-86.8795609,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1997836,7-May-21,Texas,San Antonio,1303 Rigsby Ave,29.398858,-98.4474031,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1997489,7-May-21,Florida,Pensacola,4101 W Navy Blvd,30.4071136,-87.271985,1,0,Children Involved,Killed: 1 Injured:0,Children killed
1998082,7-May-21,Pennsylvania,Pittsburgh,700 block of Anaheim St,40.4526337,-79.9631792,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1997036,6-May-21,Louisiana,Opelousas,200 block of Coleman St,30.5335302,-92.081509,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1997036,6-May-21,Louisiana,Opelousas,200 block of Coleman St,30.5335302,-92.081509,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1996035,5-May-21,Ohio,Columbus,1837 S 5th St,39.9248511,-82.9918487,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1995843,4-May-21,Michigan,Pontiac,600 block of Lebaron Ave,42.6621485,-83.2776539,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1996148,4-May-21,Pennsylvania,East Stroudsburg,2000 block of Vista Cir,41.0907071,-75.0736318,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
1996148,4-May-21,Pennsylvania,East Stroudsburg,2000 block of Vista Cir,41.0907071,-75.0736318,1,0,Children Involved,Killed: 1 Injured:0,Children killed by children
1995141,4-May-21,Pennsylvania,Mc Kees Rocks (Mckees Rocks),Locust St,40.4660707,-80.0586047,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1994477,3-May-21,Florida,Homestead,25801 S Dixie Hwy,25.5267359,-80.419681,1,1,Children Involved,Killed: 1 Injured:1,Children injured
1993617,3-May-21,Louisiana,Baton Rouge,2000 block of Richland St,30.4757338,-90.957198,4,0,Children Involved,Killed: 4 Injured:0,Children killed
1993442,2-May-21,Maryland,Annapolis,50 block of Bens Dr,38.9505568,-76.4914951,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1993579,2-May-21,North Carolina,Statesville,Old Wilkesboro Rd,35.8232211,-80.9225311,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1993579,2-May-21,North Carolina,Statesville,Old Wilkesboro Rd,35.8232211,-80.9225311,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1992926,1-May-21,North Carolina,Rocky Mount,Westwood Dr and York St,35.935624,-77.815987,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1992159,1-May-21,District of Columbia,Washington,3500 block of Jay St NE,38.9061621,-76.9494284,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1991693,30-Apr-21,New Jersey,Trenton,207 Perry St,40.2231736,-74.7621204,0,3,Children Involved,Killed: 0 Injured:3,Children injured
1991363,30-Apr-21,Texas,Houston,1838 Ahrens St,29.6855833,-95.2508361,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1991353,30-Apr-21,Minnesota,Minneapolis,N Morgan Ave and N 35th Ave,45.0186351,-93.3044607,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1991678,30-Apr-21,New Jersey,Burlington,400 block of Saint Mary St,40.0781813,-74.8535922,1,1,Children Involved,Killed: 1 Injured:1,Children injured
1991320,29-Apr-21,Texas,Elsa,300 block of E 3rd St,31.9685988,-99.9018131,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1991978,29-Apr-21,Georgia,Conyers,1200 Rockmont Cir SW,33.6623793,-84.0382197,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1991261,29-Apr-21,New York,Yonkers,Ash St and Oak St,40.932715,-73.890283,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1990888,29-Apr-21,New Jersey,Willingboro,80 block of Baldwin Ln,40.0450566,-74.8849113,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1991625,29-Apr-21,Mississippi,Jackson,621 Houston Ave,32.3096183,-90.2270678,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1989885,28-Apr-21,North Carolina,Winston Salem (Winston-salem),30th St and Glenn Ave,36.12843,-80.2407204,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1990492,28-Apr-21,Missouri,Saint Louis,4800 block of Labadie Ave,38.6694518,-90.2503752,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1989897,27-Apr-21,California,Rosamond,2700 block of Diamond St,34.860212,-118.1635122,0,3,Children Involved,Killed: 0 Injured:3,Children injured
1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,37.508393,-77.4798769,2,3,Children Involved,Killed: 2 Injured:3,Children killed
1988688,27-Apr-21,Virginia,Richmond,4000 Midlothian Turnpike,37.508393,-77.4798769,2,3,Children Involved,Killed: 2 Injured:3,Children injured
1988540,26-Apr-21,Texas,Houston,990 Cypress Station Dr,30.0284521,-95.4422181,1,1,Children Involved,Killed: 1 Injured:1,Children injured
1987222,26-Apr-21,Alabama,Montgomery,5000 block of Yellow Pine Dr,32.308347,-86.2194917,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1987551,26-Apr-21,Minnesota,Minneapolis,1800 block of Lowry Ave N,45.013413,-93.30224,0,3,Children Involved,Killed: 0 Injured:3,Children injured
1991641,26-Apr-21,Alabama,Eufaula,1198 Lake Dr,31.9179616,-85.1233,3,0,Children Involved,Killed: 3 Injured:0,Children killed
1987952,26-Apr-21,Louisiana,New Orleans,I 10 W and Franklin St,30.050627,-89.9543301,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1988728,25-Apr-21,Mississippi,Meadville,N/A,31.4723928,-90.8967682,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1987517,25-Apr-21,North Carolina,Mooresboro,N/A,35.2987362,-81.6989863,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1987517,25-Apr-21,North Carolina,Mooresboro,N/A,35.2987362,-81.6989863,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1986915,25-Apr-21,New York,Rochester,300 Magnolia St,43.1380742,-77.6309032,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,26.6132353,-81.8612802,1,1,Children Involved,Killed: 1 Injured:1,Children picked up/fired
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,26.6132353,-81.8612802,1,1,Children Involved,Killed: 1 Injured:1,Children killed by children
1987006,25-Apr-21,Florida,Fort Myers,3513 Fowler St,26.6132353,-81.8612802,1,1,Children Involved,Killed: 1 Injured:1,Children injured self
1987107,25-Apr-21,Washington,Federal Way,27900 block of Pacific Hwy S,47.3503172,-122.3111888,1,0,Children Involved,Killed: 1 Injured:0,Children killed
1986593,25-Apr-21,Arkansas,Little Rock,1900 E 6th St,34.7422719,-92.2484951,1,3,Children Involved,Killed: 1 Injured:3,Children injured
1985586,24-Apr-21,Ohio,Cleveland (Brooklyn),5110 Tiedeman Rd,41.4221578,-81.7620387,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1986025,24-Apr-21,Florida,North Miami Beach,NE 158th St and N Miami Ave,25.9198801,-80.199965,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1985825,23-Apr-21,Illinois,Champaign,600 block of S Crescent Dr,40.1101454,-88.2803274,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1985825,23-Apr-21,Illinois,Champaign,600 block of S Crescent Dr,40.1101454,-88.2803274,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1985736,23-Apr-21,California,Bakersfield,100 block of P St,35.3732921,-119.0187125,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1985736,23-Apr-21,California,Bakersfield,100 block of P St,35.3732921,-119.0187125,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1987484,23-Apr-21,North Carolina,Lenoir,Pope Ln,35.8213855,-81.5473484,1,2,Children Involved,Killed: 1 Injured:2,Children killed
1985026,23-Apr-21,Oklahoma,Tulsa,1051 E 61st St,36.0752479,-95.9790281,2,0,Children Involved,Killed: 2 Injured:0,Children killed
1985090,22-Apr-21,Tennessee,Memphis,N/A,35.0706526,-89.8606662,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1984756,22-Apr-21,Georgia,Atlanta (Sandy Springs),7600 Roswell Rd,33.9642175,-84.3711881,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1984756,22-Apr-21,Georgia,Atlanta (Sandy Springs),7600 Roswell Rd,33.9642175,-84.3711881,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1983568,21-Apr-21,North Carolina,Apex,8200 block of Smith Rd,35.732652,-78.8502856,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1983718,21-Apr-21,Michigan,Detroit,12000 block of Prairie St,42.3762356,-83.143185,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1983718,21-Apr-21,Michigan,Detroit,12000 block of Prairie St,42.3762356,-83.143185,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1984583,21-Apr-21,California,Bakersfield,5000 block of Marsha St,35.3528598,-119.0575851,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1984583,21-Apr-21,California,Bakersfield,5000 block of Marsha St,35.3528598,-119.0575851,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1984152,21-Apr-21,Texas,Houston,6100 East Fwy,29.7738281,-95.3094375,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1984492,21-Apr-21,North Carolina,Hickory,Tate Blvd SE and 19th St SE,35.7285953,-81.3053062,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1984492,21-Apr-21,North Carolina,Hickory,Tate Blvd SE and 19th St SE,35.7285953,-81.3053062,1,1,Children Involved,Killed: 1 Injured:1,Children injured
1983090,20-Apr-21,North Carolina,Shelby,230 Putnam St,35.2778782,-81.5484371,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1983449,20-Apr-21,Kentucky,Louisville,1200 block of Algonquin Parkway,38.2175107,-85.7758953,1,0,Children Involved,Killed: 1 Injured:0,Children killed
1982584,20-Apr-21,Georgia,Lawrenceville,225 Bethesda Church Rd,33.9023645,-84.08908,2,0,Children Involved,Killed: 2 Injured:0,Children killed
1981709,19-Apr-21,Tennessee,Memphis,N/A,35.0706526,-89.8606662,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1981462,18-Apr-21,Tennessee,Chattanooga,4000 block of Chandler Ave,35.0059854,-85.3155959,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1981206,18-Apr-21,Illinois,Chicago,3200 W Roosevelt Rd,41.8666908,-87.706134,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1981295,18-Apr-21,Texas,Fort Worth,1645 Lake Shore Dr,32.7547781,-97.2585428,1,0,Children Involved,Killed: 1 Injured:0,Children picked up/fired
1981295,18-Apr-21,Texas,Fort Worth,1645 Lake Shore Dr,32.7547781,-97.2585428,1,0,Children Involved,Killed: 1 Injured:0,Children killed self
1980967,18-Apr-21,Arkansas,Van Buren,2011 Williams St,35.4393001,-94.3371921,3,0,Children Involved,Killed: 3 Injured:0,Children killed
1981044,17-Apr-21,Alabama,Jacksonville,97 Juanita Ln,33.7761378,-85.8019164,2,1,Children Involved,Killed: 2 Injured:1,Children injured
1980368,17-Apr-21,Kentucky,Louisville,500 block of N 31st St,38.2721855,-85.7989058,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1980368,17-Apr-21,Kentucky,Louisville,500 block of N 31st St,38.2721855,-85.7989058,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1982581,17-Apr-21,Georgia,Lawrenceville,225 Bethesda Church Rd,33.9023645,-84.08908,2,0,Children Involved,Killed: 2 Injured:0,Children killed
1980917,17-Apr-21,Maryland,Baltimore,2200 block of Wilkens Ave,39.2809076,-76.6507659,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1990283,17-Apr-21,Arizona,Safford,US-70,32.8248484,-109.6909141,0,3,Children Involved,Killed: 0 Injured:3,Children injured
1979763,16-Apr-21,Ohio,Columbus,Linwood Ave,39.9450172,-82.9661592,0,2,Children Involved,Killed: 0 Injured:2,Children injured
1978579,15-Apr-21,Alabama,Fairfield,5119 Myron Massey Blvd,33.4835931,-86.907855,0,1,Children Involved,Killed: 0 Injured:1,Children picked up/fired
1978579,15-Apr-21,Alabama,Fairfield,5119 Myron Massey Blvd,33.4835931,-86.907855,0,1,Children Involved,Killed: 0 Injured:1,Children injured self
1979191,15-Apr-21,Texas,Frisco,201 King Rd,33.1544447,-96.9143765,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1979022,15-Apr-21,Missouri,Saint Louis,McLaran Ave and Goodfellow Blvd,38.7188168,-90.251668,1,2,Children Involved,Killed: 1 Injured:2,Children injured
1980561,15-Apr-21,Louisiana,Luling,100 block of Allie Ln,29.9212219,-90.3786058,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1978173,14-Apr-21,Michigan,Detroit,9636 Appoline St,42.3665507,-83.1688101,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1978424,14-Apr-21,Florida,Palm Beach Gardens (Riviera Beach),AC Evans St,26.792566,-80.0784,1,1,Children Involved,Killed: 1 Injured:1,Children killed
1977241,14-Apr-21,Wisconsin,Milwaukee,2800 block of N 39th St,43.0697445,-87.9621577,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1983219,14-Apr-21,Arizona,Mesa,E Brown Rd and N Ellsworth Rd,33.4367906,-111.6327245,2,1,Children Involved,Killed: 2 Injured:1,Children killed
1977879,14-Apr-21,Ohio,Columbus,2255 Hanna Dr,40.0150504,-82.9497146,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1977819,14-Apr-21,Pennsylvania,Philadelphia,800 block of S 53rd St,39.9469695,-75.2294514,1,2,Children Involved,Killed: 1 Injured:2,Children injured
1977528,13-Apr-21,North Carolina,Gastonia,1200 block of Ware Ave,35.2706488,-81.2039391,1,0,Children Involved,Killed: 1 Injured:0,Children killed
1977312,13-Apr-21,Michigan,Lansing,6342 Old River Trl,42.7594886,-84.6413056,3,0,Children Involved,Killed: 3 Injured:0,Children killed
1977955,13-Apr-21,Oklahoma,Oklahoma City,NE 27th St and Prospect Ave,35.4994829,-97.4854937,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1975927,12-Apr-21,Tennessee,Nashville,25th Ave N and Dowlan St,36.1883315,-86.8167471,1,3,Children Involved,Killed: 1 Injured:3,Children killed
1975927,12-Apr-21,Tennessee,Nashville,25th Ave N and Dowlan St,36.1883315,-86.8167471,1,3,Children Involved,Killed: 1 Injured:3,Children injured
1975688,12-Apr-21,New Jersey,Newark,14th Ave and S 6th St,40.7382876,-74.1975196,0,1,Children Involved,Killed: 0 Injured:1,Children injured
1976068,12-Apr-21,Pennsylvania,Philadelphia,5100 block of Westford Rd,40.0270753,-75.1155868,0,1,Children Involved,Killed: 0 Injured:1,Children injured
